name,ratings,num_ratings,processor,ram,os,storage,price,org_price,Brand,num_reviews,ram_type,Discount
MSI GF63 Thin Hexa Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA G...,4.4,3387.0,Intel Hexa Core i5 Processor (10th Gen),8,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,53500,76990.0,MSI,350.0,DDR4,30.510455903364075
HP Pavilion Intel Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home) EG2039TU Thin and Light Laptop,4.1,20.0,Intel Core i7 Processor (12th Gen),16,64 bit Windows 11 Operating System,1 TB SSD,90550,101793.0,HP,2.0,DDR4,11.044963799082453
ASUS VivoBook Flip 14 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) TP470EA-EC311WS 2 in 1 Lapt...,4.0,141.0,Intel Core i3 Processor (11th Gen),8,Windows 11 Operating System,512 GB SSD,49990,67990.0,ASUS,21.0,LPDDR4X,26.47448154140315
DELL Inspiron Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10) Inspiron 5410 2 in 1 Laptop,4.3,245.0,Intel Core i3 Processor (11th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,61900,72600.0,DELL,30.0,DDR4,14.738292011019283
HP Pavilion Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14-ek0086TU Thin and Light Laptop,,,Intel Core i5 Processor (12th Gen),8,64 bit Windows 11 Operating System,512 GB SSD,74990,83705.0,HP,,DDR4,10.41156442267487
Vaio E Series Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home) NE15V2IN007P Thin and Light ...,4.0,706.0,AMD Ryzen 5 Quad Core Processor,8,64 bit Windows 10 Operating System,512 GB SSD,41990,66990.0,Vaio,141.0,DDR4,37.319002836244216
acer Nitro 5 Ryzen 5 Hexa Core 4600H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA ...,4.5,2345.0,AMD Ryzen 5 Hexa Core Processor,8,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,61490,99999.0,acer,270.0,DDR4,38.50938509385094
APPLE 2021 Macbook Pro M1 Pro - (16 GB/1 TB SSD/Mac OS Monterey) MKGT3HN/A,4.8,117.0,Apple M1 Pro Processor,16,Mac OS Operating System,1 TB SSD,219990,239900.0,APPLE,14.0,Unified,8.299291371404752
HP Pavilion Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeF...,4.5,95.0,AMD Ryzen 5 Hexa Core Processor,8,64 bit Windows 11 Operating System,512 GB SSD,60990,73544.0,HP,13.0,DDR4,17.070053301425
DELL Vostro Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) Vostro 5620 Thin and Light Laptop,,,Intel Core i5 Processor (12th Gen),16,64 bit Windows 11 Operating System,512 GB SSD,75590,98202.0,DELL,,DDR4,23.02600761695281
MSI Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) Modern 15 B12M-226IN Thin and Light Laptop,,,Intel Core i7 Processor (12th Gen),16,Windows 11 Operating System,512 GB SSD,68490,83990.0,MSI,,DDR4,18.454577925943568
HP Envy x360 Intel Evo Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 15-ew0040TU Thin and Ligh...,,,Intel Core i5 Processor (12th Gen),16,Windows 11 Operating System,512 GB SSD,82990,95775.0,HP,,DDR4,13.34899504045941
acer Aspire Vero(Green PC ) Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) AV15-51 Thin and Ligh...,3.9,21.0,Intel Core i5 Processor (11th Gen),8,64 bit Windows 11 Operating System,512 GB SSD,47990,65000.0,acer,2.0,DDR4,26.169230769230765
MSI Alpha 15 Ryzen 7 Octa Core 5800H - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/AMD Radeon RX6600...,4.5,394.0,AMD Ryzen 7 Octa Core Processor,16,64 bit Windows 10 Operating System,"PCI-e SSD (NVMe) ready,Silver-Lining Print Keyboard,Matrix Display (Extend),Cooler Boost 5,Hi-Res Audio,Nahimic 3,144Hz Panel,Thin Bezel,RGB Gaming Keyboard,Speaker Tuning Engine,MSI Center",93490,145990.0,MSI,57.0,DDR4,35.961367216932665
APPLE 2023 MacBook Pro M2 Pro - (16 GB/1 TB SSD/macOS Ventura) MNW93HN/A,,,Apple M2 Pro Processor,16,Mac OS Operating System,1 TB SSD,269900,,APPLE,,Unified,
DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10) Inspiron 5418 Thin and Light Laptop,4.1,75.0,Intel Core i5 Processor (11th Gen),16,64 bit Windows 10 Operating System,512 GB SSD,69890,87600.0,DELL,9.0,DDR4,20.216894977168952
DELL Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 3511 Laptop,,,Intel Core i3 Processor (11th Gen),8,Windows 11 Operating System,512 GB SSD,45990,58200.0,DELL,,DDR4,20.97938144329897
DELL Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX 3050) G15-...,,,AMD Ryzen 5 Hexa Core Processor,8,64 bit Windows 10 Operating System,512 GB SSD,70990,101681.0,DELL,,DDR4,30.183613457774804
HP OMEN Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/144 H...,,,Intel Core i7 Processor (12th Gen),16,64 bit Windows 11 Operating System,1 TB SSD,155490,,HP,,DDR5,
ASUS Core i5 11th Gen - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX RTX 3050) FX50...,4.8,6.0,Intel Core i5 Processor (11th Gen),8,Windows 11 Operating System,1 TB SSD,85990,97990.0,ASUS,0.0,DDR4,12.246147566078172
DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5518 Thin and Light Lapto...,4.2,17.0,Intel Core i5 Processor (11th Gen),16,64 bit Windows 11 Operating System,512 GB SSD,49890,90783.0,DELL,3.0,DDR4,45.04477710584581
HP Victus Intel Core i7 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3...,4.1,55.0,Intel Core i7 Processor (12th Gen),8,64 bit Windows 11 Operating System,512 GB SSD,84990,101278.0,HP,5.0,DDR4,16.082466083453465
ASUS Zenbook Pro 14 Duo OLED (2022) with Dual Screen Touch Panel Core i7 12th Gen - (16 GB/1 TB SSD/Wi...,,,Intel Core i7 Processor (12th Gen),16,Windows 11 Operating System,1 TB SSD,159990,230990.0,ASUS,,LPDDR5,30.73726135330534
acer Aspire 5 Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) A515-56 Thin and Light Lap...,4.1,83.0,Intel Core i5 Processor (11th Gen),8,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,60130,64999.0,acer,5.0,DDR4,7.490884475145772
HP Pavilion Gaming Ryzen 5 Quad Core 3550H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeF...,4.4,2207.0,AMD Ryzen 5 Quad Core Processor,8,64 bit Windows 10 Operating System,512 GB SSD,59990,,HP,248.0,DDR4,
APPLE 2022 MacBook Pro M2 - (16 GB/256 GB SSD/Mac OS Monterey) Z16T00071,,,Apple M2 Processor,16,Mac OS Operating System,256 GB SSD,139990,149000.0,APPLE,,Unified,6.046979865771812
GIGABYTE AERO 5 KE4 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RT...,,,Intel Core i7 Processor (12th Gen),16,64 bit Windows 11 Operating System,1 TB SSD,149990,163953.0,GIGABYTE,,DDR4,8.516465084505926
APPLE 2022 MacBook AIR M2 - (16 GB/256 GB SSD/Mac OS Monterey) Z15S00112,,,Apple M2 Processor,16,Mac OS Operating System,256 GB SSD,131990,139000.0,APPLE,,Unified,5.043165467625899
Lenovo IdeaPad Gaming 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFor...,4.4,370.0,Intel Core i5 Processor (11th Gen),8,Windows 10 Operating System,512 GB SSD,71990,95090.0,Lenovo,38.0,DDR4,24.292775265537912
DELL Inspiron Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10) INSPIRON 3501 Thin and Light La...,4.3,505.0,Intel Core i5 Processor (11th Gen),8,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,60390,65321.0,DELL,53.0,DDR4,7.5488740221368325
HP Pavilion Gaming Ryzen 5 Quad Core 3550H - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA GeFor...,4.2,15472.0,AMD Ryzen 5 Quad Core Processor,8,64 bit Windows 10 Operating System,1 TB HDD,54990,56144.0,HP,2053.0,DDR4,2.055428897121687
HP Spectre Intel Evo Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) x360 f1003TU Thin and Light...,3.7,3.0,Intel Core i7 Processor (12th Gen),16,64 bit Windows 11 Operating System,512 GB SSD,145499,157376.0,HP,0.0,LPDDR4X,7.546894062627084
ASUS ROG Zephyrus M16 (2022) with 90Whr Battery Core i9 12th Gen - (32 GB/2 TB SSD/Windows 11 Home/16 ...,,,Intel Core i9 Processor (12th Gen),32,64 bit Windows 11 Operating System,2 TB SSD,304990,395990.0,ASUS,,DDR5,22.980378292381122
DELL Ryzen 3 Quad Core 5425U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3525 Thin and Light Laptop,4.6,7.0,AMD Ryzen 3 Quad Core Processor,8,64 bit Windows 11 Operating System,512 GB SSD,42590,55384.0,DELL,1.0,DDR4,23.10053445038278
ALIENWARE Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce GTX 1660 T...,4.9,12.0,Intel Core i7 Processor (10th Gen),16,64 bit Windows 10 Operating System,512 GB SSD,199990,223322.0,ALIENWARE,0.0,DDR4,10.447694360609344
DELL Core i9 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060) New Gam...,,,Intel Core i9 Processor (12th Gen),16,64 bit Windows 11 Operating System,1 TB SSD,151990,197449.0,DELL,,DDR5,23.023160411042852
DELL G15 Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX 3050)...,4.5,52.0,AMD Ryzen 5 Hexa Core Processor,16,64 bit Windows 10 Operating System,512 GB SSD,79490,108000.0,DELL,9.0,DDR4,26.39814814814815
ASUS VivoBook Ultra K15 OLED Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) K513EA-L322...,4.4,481.0,Intel Core i3 Processor (11th Gen),8,64 bit Windows 11 Operating System,1 TB HDD|256 GB SSD,45990,62990.0,ASUS,69.0,DDR4,26.988410858866484
ASUS TUF Gaming F17 (2022) Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,4.2,11.0,Intel Core i7 Processor (12th Gen),16,64 bit Windows 11 Operating System,1 TB SSD,114990,147990.0,ASUS,0.0,DDR5,22.298803973241434
GIGABYTE G5 GD Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3...,4.6,8.0,Intel Core i5 Processor (11th Gen),16,64 bit Windows 11 Operating System,512 GB SSD,65990,89990.0,GIGABYTE,3.0,DDR4,26.66962995888432
ASUS ROG Zephyrus G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HS - (16 GB/1 TB SSD/Windows 11 ...,3.8,5.0,AMD Ryzen 9 Octa Core Processor,16,64 bit Windows 11 Operating System,1 TB SSD,161990,201990.0,ASUS,1.0,DDR5,19.80296054260112
acer Predator Helios 300 Core i7 10th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/N...,4.5,1564.0,Intel Core i7 Processor (10th Gen),16,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,104490,149999.0,acer,207.0,DDR4,30.33953559690398
ASUS TUF Gaming F15 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RT...,4.5,498.0,Intel Core i7 Processor (11th Gen),16,64 bit Windows 10 Operating System,1 TB SSD,101490,136990.0,ASUS,63.0,DDR4,25.914300313891523
Lenovo IdeaPad Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) ideapad 3 14ALC6UB Thin and...,4.1,54.0,AMD Ryzen 5 Hexa Core Processor,8,64 bit Windows 10 Operating System,512 GB SSD,50990,67990.0,Lenovo,10.0,DDR4,25.00367701132519
acer Aspire 5 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) A515-57 Thin and Light Laptop,,,Intel Core i5 Processor (12th Gen),8,Windows 11 Operating System,512 GB SSD,57990,74999.0,acer,,DDR4,22.678969052920706
Lenovo Legion 5 Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX ...,4.5,148.0,Intel Core i7 Processor (10th Gen),16,64 bit Windows 10 Operating System,512 GB SSD,86490,86690.0,Lenovo,19.0,DDR4,0.23070711731456917
APPLE 2023 MacBook Pro M2 Pro - (16 GB/1 TB SSD/macOS Ventura) MPHJ3HN/A,,,Apple M2 Pro Processor,16,Mac OS Operating System,1 TB SSD,249900,,APPLE,,Unified,
HP Pavilion Intel Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home) EG2039TU Thin and Light Laptop,4.1,20.0,Intel Core i7 Processor (12th Gen),16,64 bit Windows 11 Operating System,1 TB SSD,90550,101793.0,HP,2.0,DDR4,11.044963799082453
Lenovo IdeaPad 3 Celeron Dual Core 4th Gen - (4 GB/256 GB SSD/Windows 11 Home) 14IGL05 Thin and Light ...,4.0,929.0,Intel Celeron Dual Core Processor (4th Gen),4,64 bit Windows 10 Operating System,256 GB SSD,24990,40490.0,Lenovo,93.0,DDR4,38.28105705112373
DELL G15 Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX 3050)...,4.4,5.0,AMD Ryzen 7 Octa Core Processor,16,64 bit Windows 10 Operating System,512 GB SSD,95890,113162.0,DELL,1.0,DDR4,15.263074176843816
acer Aspire 7 Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 305...,4.3,285.0,Intel Core i5 Processor (12th Gen),8,64 bit Windows 11 Operating System,512 GB SSD,64990,88999.0,acer,33.0,DDR4,26.97670760345622
ASUS Zenbook 14X (2022) Space Edition Core i9 12th Gen - (32 GB/1 TB SSD/Windows 11 Home) UX5401ZAS-KN...,4.3,3.0,Intel Core i9 Processor (12th Gen),32,Windows 11 Operating System,1 TB SSD,159990,206990.0,ASUS,2.0,LPDDR5,22.70641093772646
ASUS Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) X1500EA-EJ701WS Business Laptop,,,Intel Core i7 Processor (11th Gen),16,Windows 11 Operating System,512 GB SSD,59490,80990.0,ASUS,,DDR4,26.546487220644522
acer Nitro 5 Ryzen 7 Octa Core AMD R7-5800H - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics...,4.4,496.0,AMD Ryzen 7 Octa Core Processor,16,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,115990,119990.0,acer,69.0,DDR4,3.3336111342611883
DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10/2 GB Graphics) Inspiron 5410 2 in 1 Lapto...,4.8,5.0,Intel Core i5 Processor (11th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,78990,88600.0,DELL,0.0,DDR4,10.846501128668171
ASUS Zenbook Pro 14 Duo OLED (2022) with Dual Screen Touch Panel Core i5 12th Gen - (16 GB/512 GB SSD/...,,,Intel Core i5 Processor (12th Gen),16,Windows 11 Operating System,512 GB SSD,124990,170990.0,ASUS,,LPDDR5,26.902158020936895
ASUS TUF Gaming A17 Ryzen 5 Hexa Core AMD R5-4600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NV...,4.5,531.0,AMD Ryzen 5 Hexa Core Processor,8,64 bit Windows 10 Operating System,512 GB SSD,64590,81990.0,ASUS,92.0,DDR4,21.222100256128794
Lenovo IdeaPad Gaming 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFor...,4.4,370.0,Intel Core i5 Processor (11th Gen),8,Windows 10 Operating System,512 GB SSD,71990,95090.0,Lenovo,38.0,DDR4,24.292775265537912
DELL Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) Inspiron 7420 Thin and Light L...,,,Intel Core i5 Processor (12th Gen),8,64 bit Windows 11 Operating System,512 GB SSD,86990,106800.0,DELL,,DDR5,18.54868913857678
ASUS ROG Zephyrus G15 (2020) Ryzen 9 Octa Core 4900HS - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/...,4.4,193.0,AMD Ryzen 9 Octa Core Processor,16,64 bit Windows 10 Operating System,1 TB SSD,129990,159990.0,ASUS,39.0,DDR4,18.751171948246764
acer Nitro 5 Ryzen 5 Hexa Core 5600H - (16 GB/1 TB HDD/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA...,,,AMD Ryzen 5 Hexa Core Processor,16,64 bit Windows 11 Operating System,1 TB HDD|512 GB SSD,99990,129999.0,acer,,DDR4,23.08402372325941
Lenovo Lenovo Legion 5 Pro Ryzen 7 Octa Core 5800H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVI...,4.7,32.0,AMD Ryzen 7 Octa Core Processor,16,64 bit Windows 11 Operating System,1 TB SSD,139990,195890.0,Lenovo,5.0,DDR4,28.53642350298637
ASUS ROG Zephyrus G15 Ryzen 9 Octa Core AMD R9-6900HS - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/...,,,AMD Ryzen 9 Octa Core Processor,16,64 bit Windows 11 Operating System,1 TB SSD,189990,244990.0,ASUS,,DDR5,22.449895914118944
DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) Inspiron 3511 Thin an...,4.3,43.0,Intel Core i5 Processor (11th Gen),8,64 bit Windows 11 Operating System,512 GB SSD,63590,82837.0,DELL,4.0,DDR4,23.234786387725293
HP Chromebook x360 Intel Celeron Dual Core - (4 GB/64 GB EMMC Storage/Chrome OS) 14a-ca0506TU Thin and...,4.1,20.0,Intel Celeron Dual Core Processor,4,64 bit Chrome Operating System,,27490,31156.0,HP,4.0,LPDDR4,11.7665939144948
ASUS ROG Zephyrus G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HS - (16 GB/1 TB SSD/Windows 11 ...,,,AMD Ryzen 9 Octa Core Processor,16,Windows 11 Operating System,1 TB SSD,161990,204990.0,ASUS,,DDR5,20.97663300648812
ASUS ROG Strix SCAR 15 Core i9 12th Gen - (32 GB/1 TB SSD/Windows 11 Home/16 GB Graphics/NVIDIA GeForc...,,,Intel Core i9 Processor (12th Gen),32,64 bit Windows 11 Operating System,1 TB SSD,281990,362990.0,ASUS,,DDR5,22.31466431582137
ASUS ROG Zephyrus Duo 16 (2022) Dual Screen Laptop with 90Whr Battery Ryzen 7 Octa Core 6800H - (32 GB...,,,AMD Ryzen 7 Octa Core Processor,32,64 bit Windows 11 Operating System,2 TB SSD,224990,299990.0,ASUS,,DDR5,25.000833361112036
Infinix X1 Slim Series Core i3 10th Gen - (8 GB/256 GB SSD/Windows 11 Home) XL21 Thin and Light Laptop,4.3,4237.0,Intel Core i3 Processor (10th Gen),8,64 bit Windows 11 Operating System,256 GB SSD,30990,49999.0,Infinix,564.0,LPDDR4X,38.018760375207506
DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10) Inspiron 5410 2 in 1 Laptop,4.4,45.0,Intel Core i5 Processor (11th Gen),8,64 bit Windows 10 Operating System,512 GB SSD,74990,82300.0,DELL,5.0,DDR4,8.88213851761847
HP Laptop with Backlit Keyboard Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fr2512tu Lapt...,4.4,36.0,Intel Core i3 Processor (11th Gen),8,64 bit Windows 11 Operating System,512 GB SSD,43499,51724.0,HP,4.0,DDR4,15.90170907122419
DELL Ryzen 7 Octa Core 6800H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 3070 T...,,,AMD Ryzen 7 Octa Core Processor,16,Windows 11 Operating System,1 TB SSD,158990,206581.0,DELL,,DDR5,23.037452621489876
Lenovo Ideapad Slim 5i Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 15 ITL 05 T...,4.2,113.0,Intel Core i5 Processor (11th Gen),16,64 bit Windows 10 Operating System,512 GB SSD,70990,104890.0,Lenovo,7.0,DDR4,32.31957288588045
HP 15s Intel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-du3517TU Thin and Light Laptop,4.3,941.0,Intel Core i5 Processor (11th Gen),8,64 bit Windows 11 Operating System,512 GB SSD,54450,70171.0,HP,80.0,DDR4,22.40384204300922
MSI Pulse GL66 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 307...,4.4,136.0,Intel Core i7 Processor (11th Gen),16,64 bit Windows 10 Operating System,1 TB SSD,144100,179990.0,MSI,23.0,DDR4,19.93999666648147
acer Extensa 15 Core i3 11th Gen - (4 GB/256 GB SSD/Windows 11 Home) EX215-54/ EX215-54-39DE Thin and ...,4.1,188.0,Intel Core i3 Processor (11th Gen),4,64 bit Windows 11 Operating System,256 GB SSD,29990,44999.0,acer,26.0,DDR4,33.354074534989664
DELL Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) New Inspiron 15 Laptop Thin an...,,,Intel Core i5 Processor (12th Gen),8,64 bit Windows 11 Operating System,512 GB SSD,67477,87701.0,DELL,,DDR4,23.06017035153533
ASUS ROG Flow Z13 (2022) with RTX 3080 eGPU Core i9 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Gr...,,,Intel Core i9 Processor (12th Gen),16,64 bit Windows 11 Operating System,1 TB SSD,304980,383990.0,ASUS,,LPDDR5,20.5760566681424
MSI Core i9 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/165 Hz) P...,4.4,26.0,Intel Core i9 Processor (12th Gen),16,64 bit Windows 11 Operating System,1 TB SSD,120990,135391.0,MSI,8.0,DDR4,10.63660066030977
Infinix X1 Slim Series Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Laptop,4.2,697.0,Intel Core i5 Processor (10th Gen),8,64 bit Windows 11 Operating System,512 GB SSD,37990,59999.0,Infinix,100.0,LPDDR4X,36.6822780379673
DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10/2 GB Graphics) Inspiron 5410 2 in 1 Lapt...,4.4,25.0,Intel Core i5 Processor (11th Gen),16,64 bit Windows 10 Operating System,512 GB SSD,81990,94600.0,DELL,2.0,DDR4,13.329809725158562
Lenovo IdeaPad Core i3 10th Gen - (4 GB/256 GB SSD/Windows 11 Home) IdeaPad 3 14IIL05 Thin and Light L...,4.2,64.0,Intel Core i3 Processor (10th Gen),4,64 bit Windows 11 Operating System,256 GB SSD,35990,53790.0,Lenovo,8.0,DDR4,33.09165272355457
HP Pavilion Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home) 14-eh0024TU Thin and Light Laptop,,,Intel Core i7 Processor (12th Gen),16,64 bit Windows 11 Operating System,1 TB SSD,97990,114220.0,HP,,DDR4,14.209420416739626
DELL G15 Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050 Ti...,4.0,12.0,Intel Core i7 Processor (12th Gen),16,64 bit Windows 11 Operating System,512 GB SSD,102107,141348.0,DELL,4.0,DDR5,27.761977530633615
MSI Stealth GS66 Core i7 12th Gen - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 3...,,,Intel Core i7 Processor (12th Gen),32,64 bit Windows 11 Operating System,1 TB SSD,275990,313990.0,MSI,,DDR5,12.102296251472977
HP G8 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 240 G8 Business Laptop,4.0,40.0,Intel Core i3 Processor (11th Gen),8,32 bit Windows 11 Operating System,512 GB SSD,34690,45743.0,HP,2.0,DDR4,24.163259952342436
ASUS ROG Strix G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HX - (16 GB/1 TB SSD/Windows 11 Hom...,,,AMD Ryzen 9 Octa Core Processor,16,64 bit Windows 11 Operating System,1 TB SSD,177990,239990.0,ASUS,,DDR4,25.83440976707363
ASUS ROG Strix G15 (2022) Ryzen 7 Octa Core AMD R7-6800H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphi...,4.0,17.0,AMD Ryzen 7 Octa Core Processor,16,Windows 11 Operating System,1 TB SSD,107990,137990.0,ASUS,4.0,DDR5,21.74070584824987
MSI Crosshair 15 Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX...,4.6,14.0,Intel Core i7 Processor (12th Gen),16,64 bit Windows 11 Operating System,512 GB SSD,106990,134990.0,MSI,1.0,DDR4,20.742277205718942
HP Pavilion Gaming Ryzen 5 Quad Core 3550H - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA GeFor...,4.2,15472.0,AMD Ryzen 5 Quad Core Processor,8,64 bit Windows 10 Operating System,1 TB HDD,54990,56144.0,HP,2053.0,DDR4,2.055428897121687
DELL Inspiron Ryzen 3 Dual Core 3250U - (8 GB/256 GB SSD/Windows 11 Home) INSPIRON 3515 Thin and Light...,4.2,432.0,AMD Ryzen 3 Dual Core Processor,8,64 bit Windows 11 Operating System,256 GB SSD,38190,47695.0,DELL,55.0,DDR4,19.928713701645876
ASUS Zenbook 14 OLED (2022) Intel EVO Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) UX3402ZA-K...,4.6,40.0,Intel Core i7 Processor (12th Gen),16,Windows 11 Operating System,512 GB SSD,104990,128990.0,ASUS,8.0,LPDDR5,18.606093495619817
MSI Bravo Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/AMD Radeon RX5500M/...,4.4,2107.0,AMD Ryzen 5 Hexa Core Processor,8,64 bit Windows 10 Operating System,512 GB SSD,58500,83990.0,MSI,282.0,DDR4,30.34885105369687
ASUS ROG Flow X16 (2022) with 90Whr Battery Ryzen 7 Octa Core AMD R7-6800HS - (16 GB/1 TB SSD/Windows ...,,,AMD Ryzen 7 Octa Core Processor,16,64 bit Windows 11 Operating System,1 TB SSD,171990,230990.0,ASUS,,DDR5,25.542231265422743
